"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"gene"
146.605670360428	5.11854640976417	0.407086365444862	12.5736129830107	2.9493110946772e-36	1.45695968077054e-33	"gene-g9826"
758830.642107143	-1.65851361318745	0.197146808078126	-8.41258161547415	4.01083562083051e-17	9.90676398345136e-15	"gene-smtla"
91.7010325473734	2.49709148355678	0.310645763531482	8.03838898419006	9.10272759100152e-16	1.49891580998492e-13	"gene-cbln20_ChrAur2"
93.0186974739746	3.35819486602563	0.421049057795617	7.97578050312545	1.51420838210476e-15	1.87004735189938e-13	"gene-cyp2k16_ChrAur3"
1888.1210008824	0.914577606032072	0.117250331918745	7.80021336456328	6.18025920108928e-15	1.69611033514694e-11	"gene-gpcpd1"
1770.41455962961	-1.99902431036178	0.272532761799199	-7.33498716691777	2.21742732795197e-13	1.91266140046515e-11	"gene-g11052"
19046.6439135213	-1.74476308031177	0.238070990915252	-7.32875128382552	2.32307052688076e-13	1.91266140046515e-11	"gene-scg2a"
31.8751459262559	3.04393947206359	0.420531279712547	7.23831880982614	4.54280580803081e-13	3.20592295595317e-11	"gene-flnca"
280.685068708242	-1.6951130314018	0.242543770361868	-6.98889536050642	2.77058957111383e-12	1.71083906016279e-10	"gene-g11053"
1122.64530940221	0.794260492517972	0.106650699282056	7.44730693623878	9.52648092943007e-14	2.17870618856066e-10	"gene-sobpb"
3151.98176004592	-7.14833093475413	1.03351746208618	-6.9165071679825	4.62915005974972e-12	2.54088903279596e-10	"gene-cart4"
337.23877464721	-1.30880969617905	0.205431149514842	-6.37103817639153	1.87752895430496e-10	9.27499303426652e-09	"gene-g2410"
39.7661637120921	-2.50903439777286	0.400305616901468	-6.26779713258542	3.66191418814825e-10	1.6445323717684e-08	"gene-g15445"
642.19399734835	-1.57980703467555	0.258861892116082	-6.10289533836486	1.04164055355516e-09	4.28808694546876e-08	"gene-eno3"
152.116599574803	1.18396922396989	0.205142238876671	5.77145511550003	7.85898940493945e-09	2.98641597387699e-07	"gene-abcg4a"
962.499632505627	-0.974271175352378	0.155709313405791	-6.25698716436663	3.92485701775583e-10	3.84692057126039e-07	"gene-prss59"
267.368290608945	-1.04191374531112	0.18237783537407	-5.71294062775818	1.11040428637832e-08	3.91814083907777e-07	"gene-ifi27.2_ChrAur4"
1032.28842541632	-1.33755079619976	0.23468906301559	-5.69924639441299	1.20338194360513e-08	3.96313786760621e-07	"gene-tac4"
503.184953860742	-1.15699146724649	0.211731043930435	-5.46443944056984	4.64371874968323e-08	1.4337481639647e-06	"gene-g1865"
353.064258405132	0.830768624044145	0.138804099857333	5.98518793679749	2.16140146497363e-09	1.85367193139801e-06	"gene-tmem65"
1047.60393940742	1.36494157694978	0.253506327820486	5.38425051826053	7.27471259943208e-08	2.11394589654085e-06	"gene-nfil3-5"
547.454348972783	-1.03946610907867	0.200156617716506	-5.19326375983699	2.06639103641563e-07	5.67109539994066e-06	"gene-btd_ChrAur1"
1106.63535423676	-1.03666731673383	0.201212001974241	-5.15211471762276	2.57565391080314e-07	6.69670016808816e-06	"gene-sec11a"
459.711425788889	-0.742786728865257	0.130359275903673	-5.69799673798533	1.21223370279314e-08	8.31713543486377e-06	"gene-rbks"
206.444780271263	-1.12623322302206	0.225953299494458	-4.98436281099619	6.21663351001447e-07	1.53550847697357e-05	"gene-selenom"
724.686600785517	-1.25410704875563	0.258685534917181	-4.84799835892306	1.24713432409584e-06	2.80038343683339e-05	"gene-fkbp11"
432.860455685484	-1.14768949513762	0.23642343109712	-4.8543813521857	1.20763146298898e-06	2.80038343683339e-05	"gene-g18587"
14980.5401063789	-0.774125328797557	0.142598368270174	-5.42871098869002	5.6762514983573e-08	3.54043286638449e-05	"gene-gpx3"
173.14153759223	3.191723699587	0.667046629993839	4.78485844327926	1.71107882307556e-06	3.67509973304056e-05	"gene-cbln18_ChrAur2"
531.211768875827	0.894474356137998	0.166696111762543	5.36589814051672	8.05473910075767e-08	4.6052970808582e-05	"gene-kcnn1a"
247.518269350866	-0.843501864977799	0.157578149204268	-5.352911360092	8.65502528411581e-08	4.75057027794548e-05	"gene-ppp1r17"
3470.73835185016	-0.831058137494012	0.156017413841537	-5.32670114848909	1.00012513637103e-07	5.27835273895509e-05	"gene-g8475"
165.049002823587	1.10756921803117	0.236126194238577	4.6905817527051	2.72429349106895e-06	5.60750410245026e-05	"gene-rcan1b"
41.436200896058	2.0479871397025	0.439339033610211	4.66151874299315	3.13884476513433e-06	6.20235725590544e-05	"gene-g19637"
40.5795988895248	1.33495160040962	0.28815529473015	4.63275055091306	3.60839224287711e-06	6.85594526146651e-05	"gene-g15488"
501.577649271648	-0.583952783438604	0.111354893536667	-5.24406934344847	1.57073122005989e-07	7.9828051117266e-05	"gene-ddx17_ChrAur1"
379.516702187034	-0.809231108819713	0.154589887072895	-5.23469629315487	1.65256364400739e-07	8.09874225823907e-05	"gene-anxa1a"
3806.58091168551	-2.47997728833389	0.540761558349131	-4.58608281236727	4.51639520684265e-06	8.26333048955655e-05	"gene-dnajc3a"
1023.82144822851	-0.860518793371524	0.166370107443566	-5.17231614858106	2.31209952821019e-07	0.000105755432420334	"gene-aga"
44.8056013991211	1.71907410391504	0.381313860173759	4.50829168163907	6.53516919480996e-06	0.000115299056508433	"gene-LOC119022638"
126.975513192783	1.47597448020056	0.330538776159442	4.46535954828064	7.99343972193906e-06	0.000136164111125445	"gene-fsta"
160.760284893001	0.986076903923078	0.192966771348311	5.11008655548875	3.22011252408515e-07	0.000138082450173426	"gene-usp13"
1534.11558845134	0.516979408652354	0.101342957009333	5.1012860085062	3.37353307731358e-07	0.000140277639051203	"gene-g3894"
357.500234129859	-0.82296248973163	0.161847694330783	-5.08479588253921	3.68021636583849e-07	0.000148529202858929	"gene-myo5c"
390.615549616514	0.607310955588679	0.120309105051051	5.04792181216023	4.46641853480058e-07	0.00017510912895581	"gene-ksr1a"
202.554792062853	-1.20195911165714	0.272946906093606	-4.40363706209197	1.06450976195882e-05	0.000175289274135886	"gene-g21090"
78.8042987371971	1.29604103248833	0.295098561231366	4.39189207524533	1.12368477770563e-05	0.000179064606511801	"gene-enc1_ChrAur1"
3185.70387014196	-1.13671688207839	0.259842859396206	-4.37463197841867	1.21637513746803e-05	0.000187777911846628	"gene-prdx4"
788.415279192945	0.609719956280168	0.122992370251056	4.9573803239631	7.14500258995879e-07	0.000264983041998418	"gene-tnksa_ChrAur2"
140.668864517907	3.71261858288917	0.868057731891805	4.27692588463911	1.89491855177437e-05	0.000275320518993099	"gene-LOC119029010"
23.6615437002649	-2.72681732887991	0.637054758469413	-4.28034998974242	1.86599629520907e-05	0.000275320518993099	"gene-si:dkey-1h24.6"
56.5004498652379	1.26666050043352	0.29797631521765	4.25087644804358	2.12935613423365e-05	0.000300543408660406	"gene-mgat5b_ChrAur1"
